instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weather_group,weekday_name,month_name,date_hour,year,temp_c,feels_like_c,humidity_pct,windspeed_kph,casual_share,is_weekend,is_rush_hour,is_commute_window,day_type,hour_band,temp_band,weather_severity,feels_temp_gap,hour_sin,hour_cos,month_sin,month_cos
14952,2012-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 04:00:00,2012,18.04,21.97,77.0,7.0015,0.0,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.0005999999999999894,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14953,2012-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 05:00:00,2012,18.04,21.97,77.0,7.0015,0.07142857142857142,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.0005999999999999894,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
14954,2012-09-20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,9,161,170,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 06:00:00,2012,18.04,21.97,77.0,0.0,0.052941176470588235,0,0,1,Working day,Morning commute,Mild (10-20C),1,-0.0005999999999999894,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
14955,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 07:00:00,2012,18.86,22.725,82.0,7.0015,0.03745318352059925,0,1,1,Working day,Morning commute,Mild (10-20C),1,-0.005500000000000005,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14956,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 08:00:00,2012,20.5,24.240000000000002,68.0,6.0032,0.05569620253164557,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.015199999999999991,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14957,2012-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 09:00:00,2012,22.96,26.515,60.0,6.0032,0.07042253521126761,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.02970000000000006,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
14958,2012-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 10:00:00,2012,23.779999999999998,27.275,53.0,6.0032,0.1736842105263158,0,0,0,Working day,Midday,Warm (20-30C),1,-0.034499999999999975,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14959,2012-09-20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,37,206,243,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 11:00:00,2012,25.419999999999998,31.06,43.0,0.0,0.1522633744855967,0,0,0,Working day,Midday,Warm (20-30C),1,0.0011999999999999789,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
14960,2012-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 12:00:00,2012,25.419999999999998,31.06,43.0,8.9981,0.19655172413793104,0,0,0,Working day,Midday,Warm (20-30C),1,0.0011999999999999789,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
14961,2012-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 13:00:00,2012,26.240000000000002,31.06,44.0,8.9981,0.20238095238095238,0,0,0,Working day,Midday,Warm (20-30C),1,-0.01880000000000004,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14962,2012-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 14:00:00,2012,26.240000000000002,31.06,47.0,12.998000000000001,0.2550335570469799,0,0,0,Working day,Midday,Warm (20-30C),1,-0.01880000000000004,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
14963,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 15:00:00,2012,27.060000000000002,31.06,47.0,12.998000000000001,0.20618556701030927,0,0,0,Working day,Midday,Warm (20-30C),1,-0.03880000000000006,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
14964,2012-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 16:00:00,2012,26.240000000000002,31.06,47.0,11.0014,0.1575492341356674,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.01880000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
14965,2012-09-20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 17:00:00,2012,26.240000000000002,31.06,50.0,15.001299999999999,0.0932377049180328,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.01880000000000004,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14966,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 18:00:00,2012,24.599999999999998,31.06,56.00000000000001,16.997899999999998,0.1322222222222222,0,1,1,Working day,Evening commute,Warm (20-30C),1,0.021199999999999997,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
14967,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 19:00:00,2012,23.779999999999998,27.275,60.0,15.001299999999999,0.11442786069651742,0,0,1,Working day,Evening commute,Warm (20-30C),1,-0.034499999999999975,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
14968,2012-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 20:00:00,2012,22.96,26.515,64.0,8.9981,0.1366906474820144,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.02970000000000006,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14969,2012-09-20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,28,246,274,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 21:00:00,2012,22.96,26.515,64.0,12.998000000000001,0.10218978102189781,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.02970000000000006,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
14970,2012-09-20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,35,252,287,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 22:00:00,2012,22.14,25.759999999999998,73.0,7.0015,0.12195121951219512,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.024800000000000044,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
14971,2012-09-20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,17,137,154,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 23:00:00,2012,22.14,25.759999999999998,68.0,7.0015,0.11038961038961038,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.024800000000000044,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
14972,2012-09-21,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,13,53,66,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 00:00:00,2012,22.14,25.759999999999998,68.0,0.0,0.19696969696969696,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.024800000000000044,0.0,1.0,-0.8660254037844385,-0.5000000000000004
14973,2012-09-21,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,11,38,49,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 01:00:00,2012,21.32,25.0,72.0,0.0,0.22448979591836735,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.020000000000000018,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14974,2012-09-21,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,6,8,14,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 02:00:00,2012,21.32,25.0,72.0,0.0,0.42857142857142855,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.020000000000000018,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14975,2012-09-21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 03:00:00,2012,20.5,24.240000000000002,77.0,6.0032,0.08333333333333333,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.015199999999999991,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
14976,2012-09-21,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,1,9,10,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 04:00:00,2012,20.5,24.240000000000002,77.0,0.0,0.1,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.015199999999999991,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14977,2012-09-21,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,2,47,49,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 05:00:00,2012,20.5,24.240000000000002,82.0,0.0,0.04081632653061224,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.015199999999999991,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
14978,2012-09-21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,19,146,165,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 06:00:00,2012,20.5,24.240000000000002,77.0,6.0032,0.11515151515151516,0,0,1,Working day,Morning commute,Warm (20-30C),1,-0.015199999999999991,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
14979,2012-09-21,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,35,468,503,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 07:00:00,2012,21.32,25.0,77.0,0.0,0.06958250497017893,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.020000000000000018,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14980,2012-09-21,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,31,726,757,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 08:00:00,2012,22.14,25.759999999999998,73.0,8.9981,0.04095112285336856,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.024800000000000044,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14981,2012-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 09:00:00,2012,23.779999999999998,27.275,68.0,8.9981,0.09138381201044386,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.034499999999999975,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
14982,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 10:00:00,2012,25.419999999999998,30.305,61.0,15.001299999999999,0.19555555555555557,0,0,0,Working day,Midday,Warm (20-30C),1,-0.013900000000000023,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14983,2012-09-21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,79,242,321,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 11:00:00,2012,27.060000000000002,31.06,56.99999999999999,15.001299999999999,0.24610591900311526,0,0,0,Working day,Midday,Warm (20-30C),1,-0.03880000000000006,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
14984,2012-09-21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 12:00:00,2012,27.880000000000003,31.819999999999997,56.99999999999999,11.0014,0.2159383033419023,0,0,0,Working day,Midday,Warm (20-30C),1,-0.04360000000000008,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
14985,2012-09-21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 13:00:00,2012,28.7,32.574999999999996,54.0,11.0014,0.2494061757719715,0,0,0,Working day,Midday,Warm (20-30C),1,-0.04849999999999999,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14986,2012-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 14:00:00,2012,28.7,32.574999999999996,54.0,19.999499999999998,0.27427184466019416,0,0,0,Working day,Midday,Warm (20-30C),1,-0.04849999999999999,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
14987,2012-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 15:00:00,2012,28.7,32.574999999999996,54.0,15.001299999999999,0.2127659574468085,0,0,0,Working day,Midday,Warm (20-30C),1,-0.04849999999999999,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
14988,2012-09-21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,103,464,567,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 16:00:00,2012,28.7,32.574999999999996,54.0,12.998000000000001,0.18165784832451498,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.04849999999999999,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
14989,2012-09-21,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,107,739,846,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 17:00:00,2012,27.880000000000003,31.819999999999997,56.99999999999999,19.0012,0.12647754137115838,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.04360000000000008,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14990,2012-09-21,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699,805,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 18:00:00,2012,27.060000000000002,31.06,61.0,16.997899999999998,0.13167701863354037,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.03880000000000006,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
14991,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 19:00:00,2012,26.240000000000002,30.305,65.0,16.997899999999998,0.16156462585034015,0,0,1,Working day,Evening commute,Warm (20-30C),1,-0.03390000000000004,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
14992,2012-09-21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,54,315,369,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 20:00:00,2012,25.419999999999998,30.305,69.0,12.998000000000001,0.14634146341463414,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.013900000000000023,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14993,2012-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 21:00:00,2012,24.599999999999998,29.544999999999998,73.0,16.997899999999998,0.14743589743589744,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.009099999999999997,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
14994,2012-09-21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,47,248,295,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 22:00:00,2012,24.599999999999998,29.544999999999998,73.0,12.998000000000001,0.15932203389830507,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.009099999999999997,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
14995,2012-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186,Summer,Clear / Few clouds,Clear,Friday,Sep,2012-09-21 23:00:00,2012,24.599999999999998,29.544999999999998,73.0,22.0028,0.12365591397849462,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.009099999999999997,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
14996,2012-09-22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,32,140,172,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 00:00:00,2012,24.599999999999998,29.544999999999998,73.0,19.0012,0.18604651162790697,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.009099999999999997,0.0,1.0,-0.8660254037844385,-0.5000000000000004
14997,2012-09-22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,18,106,124,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 01:00:00,2012,23.779999999999998,27.275,83.0,19.999499999999998,0.14516129032258066,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.034499999999999975,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14998,2012-09-22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,10,73,83,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 02:00:00,2012,22.96,26.515,88.0,16.997899999999998,0.12048192771084337,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.02970000000000006,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14999,2012-09-22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 03:00:00,2012,22.96,26.515,83.0,19.0012,0.13333333333333333,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.02970000000000006,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
15000,2012-09-22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10,15,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 04:00:00,2012,22.96,26.515,83.0,19.0012,0.3333333333333333,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.02970000000000006,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
15001,2012-09-22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,2,15,17,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 05:00:00,2012,22.96,26.515,83.0,22.0028,0.11764705882352941,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.02970000000000006,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
15002,2012-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 06:00:00,2012,22.96,26.515,83.0,19.999499999999998,0.14634146341463414,1,0,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.02970000000000006,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
15003,2012-09-22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,7,70,77,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 07:00:00,2012,23.779999999999998,27.275,78.0,16.997899999999998,0.09090909090909091,1,1,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.034499999999999975,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
15004,2012-09-22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,21,197,218,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 08:00:00,2012,24.599999999999998,29.544999999999998,73.0,19.999499999999998,0.0963302752293578,1,1,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.009099999999999997,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
15005,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 09:00:00,2012,26.240000000000002,30.305,69.0,16.997899999999998,0.23342175066312998,1,1,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.03390000000000004,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
15006,2012-09-22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,124,350,474,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 10:00:00,2012,27.060000000000002,31.06,65.0,22.0028,0.2616033755274262,1,0,0,Weekend / holiday,Midday,Warm (20-30C),1,-0.03880000000000006,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
15007,2012-09-22,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,189,437,626,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 11:00:00,2012,28.7,32.574999999999996,57.99999999999999,19.0012,0.3019169329073482,1,0,0,Weekend / holiday,Midday,Warm (20-30C),1,-0.04849999999999999,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
15008,2012-09-22,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,228,460,688,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 12:00:00,2012,29.52,33.335,54.0,19.999499999999998,0.3313953488372093,1,0,0,Weekend / holiday,Midday,Warm (20-30C),1,-0.053300000000000014,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
15009,2012-09-22,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,273,434,707,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 13:00:00,2012,30.34,33.335,51.0,23.9994,0.38613861386138615,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.07330000000000003,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
15010,2012-09-22,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,250,404,654,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 14:00:00,2012,31.16,34.089999999999996,48.0,19.0012,0.382262996941896,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.07820000000000005,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
15011,2012-09-22,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,307,443,750,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 15:00:00,2012,30.34,33.335,48.0,26.0027,0.4093333333333333,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.07330000000000003,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
15012,2012-09-22,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,253,427,680,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 16:00:00,2012,30.34,33.335,51.0,22.0028,0.3720588235294118,1,1,1,Weekend / holiday,Evening commute,Hot (30C+),1,-0.07330000000000003,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
15013,2012-09-22,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,195,451,646,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 17:00:00,2012,30.34,33.335,51.0,22.0028,0.3018575851393189,1,1,1,Weekend / holiday,Evening commute,Hot (30C+),1,-0.07330000000000003,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
15014,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 18:00:00,2012,29.52,33.335,54.0,19.0012,0.28595317725752506,1,1,1,Weekend / holiday,Evening commute,Warm (20-30C),1,-0.053300000000000014,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
15015,2012-09-22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,99,308,407,Summer,Clear / Few clouds,Clear,Saturday,Sep,2012-09-22 19:00:00,2012,28.7,32.574999999999996,57.99999999999999,12.998000000000001,0.24324324324324326,1,0,1,Weekend / holiday,Evening commute,Warm (20-30C),1,-0.04849999999999999,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
